UserID,SessionID,VisitDate,TrafficSource,DeviceType,Country,LandingPage,PagesViewed,SessionDuration,Bounce,ExitPage,Conversion
14261,S04262,2025-02-21,Referral,Desktop,Australia,Pricing,4,1386,Yes,Pricing,No
14262,S04263,2025-05-06,Email,Tablet,UK,Contact,13,1388,No,Services,Yes
14263,S04264,2025-08-11,Social,Desktop,UK,Pricing,8,921,Yes,Blog,Yes
14264,S04265,2025-06-16,Social,Tablet,Australia,Services,1,750,Yes,Contact,No
14265,S04266,2025-04-18,Social,Mobile,Canada,Pricing,13,1460,No,Contact,Yes
14266,S04267,2025-06-22,Referral,Tablet,USA,Products,8,218,Yes,Checkout,No
14267,S04268,2025-11-10,Organic,Desktop,Canada,Contact,10,554,Yes,Services,Yes
14268,S04269,2025-06-27,Direct,Desktop,Australia,Blog,14,240,No,Home,No
14269,S04270,2025-01-25,Organic,Mobile,UK,Contact,1,1369,Yes,Services,No
14270,S04271,2025-04-28,Social,Tablet,UK,Products,8,941,Yes,Checkout,Yes
14271,S04272,2025-05-15,Email,Desktop,USA,Products,15,1360,No,Services,Yes
14272,S04273,2025-06-22,Referral,Desktop,India,Products,8,1034,No,Services,Yes
14273,S04274,2025-11-21,Referral,Desktop,India,Blog,11,1507,No,Contact,Yes
14274,S04275,2025-04-20,Email,Tablet,UK,Products,6,967,Yes,Checkout,Yes
14275,S04276,2025-07-07,Social,Desktop,Australia,Home,3,1108,No,Blog,No
14276,S04277,2025-06-04,Referral,Desktop,Australia,Home,12,1234,No,Blog,Yes
14277,S04278,2025-09-29,Social,Tablet,Germany,Home,1,328,Yes,Checkout,No
14278,S04279,2025-03-27,Direct,Mobile,Germany,Contact,4,850,No,Blog,No
14279,S04280,2025-01-10,Referral,Mobile,UK,Blog,1,625,Yes,Checkout,No
14280,S04281,2025-11-21,Organic,Desktop,Germany,Blog,10,920,No,Contact,Yes
14281,S04282,2025-12-22,Direct,Desktop,India,Pricing,13,1661,No,Contact,Yes
14282,S04283,2025-06-24,Organic,Tablet,Germany,Products,6,1181,No,Services,Yes
14283,S04284,2025-07-26,Organic,Mobile,Canada,Home,6,1472,Yes,Pricing,Yes
14284,S04285,2025-02-21,Organic,Mobile,Canada,Services,14,805,Yes,Contact,Yes
14285,S04286,2025-02-23,Referral,Tablet,India,Blog,14,90,No,Pricing,No
14286,S04287,2025-05-19,Email,Mobile,Canada,Pricing,13,1333,No,Contact,Yes
14287,S04288,2025-09-28,Social,Desktop,Germany,Home,10,374,No,Contact,Yes
14288,S04289,2025-07-06,Email,Mobile,Germany,Pricing,3,234,No,Blog,No
14289,S04290,2025-05-08,Social,Mobile,Canada,Blog,7,1396,Yes,Services,Yes
14290,S04291,2025-07-02,Email,Tablet,Canada,Home,15,1389,No,Home,Yes
14291,S04292,2025-03-10,Email,Tablet,USA,Services,8,272,Yes,Products,No
14292,S04293,2025-06-26,Organic,Mobile,Australia,Home,4,1650,Yes,Services,No
14293,S04294,2025-11-06,Referral,Desktop,USA,Blog,4,106,No,Pricing,No
14294,S04295,2025-07-27,Direct,Desktop,Canada,Contact,4,895,No,Blog,No
14295,S04296,2025-02-02,Social,Tablet,India,Products,13,1689,Yes,Contact,Yes
14296,S04297,2025-12-11,Direct,Desktop,Germany,Blog,1,944,Yes,Checkout,No
14297,S04298,2025-03-20,Referral,Mobile,Australia,Products,6,1158,No,Products,Yes
14298,S04299,2025-05-02,Referral,Tablet,UK,Contact,11,860,Yes,Products,Yes
14299,S04300,2025-09-25,Referral,Desktop,Australia,Home,15,1047,Yes,Checkout,Yes
14300,S04301,2025-03-07,Direct,Mobile,India,Services,3,1386,Yes,Services,No
14301,S04302,2025-07-13,Organic,Mobile,Australia,Blog,14,335,Yes,Checkout,Yes
14302,S04303,2025-11-13,Social,Desktop,UK,Blog,6,1668,No,Contact,Yes
14303,S04304,2025-07-13,Social,Tablet,USA,Products,11,568,No,Contact,Yes
14304,S04305,2025-05-24,Social,Mobile,India,Pricing,14,659,Yes,Checkout,Yes
14305,S04306,2025-09-30,Social,Mobile,USA,Blog,13,1418,No,Products,Yes
14306,S04307,2025-12-18,Social,Mobile,India,Products,9,47,Yes,Contact,No
14307,S04308,2025-08-16,Referral,Tablet,UK,Checkout,10,453,Yes,Pricing,Yes
14308,S04309,2025-09-12,Organic,Desktop,Canada,Contact,13,582,Yes,Products,Yes
14309,S04310,2025-05-14,Email,Mobile,USA,Products,1,162,Yes,Services,No
14310,S04311,2025-02-19,Organic,Mobile,Canada,Products,5,132,Yes,Blog,No
14311,S04312,2025-01-01,Email,Desktop,Canada,Services,1,410,Yes,Blog,No
14312,S04313,2025-01-24,Email,Mobile,Canada,Contact,15,998,No,Blog,Yes
14313,S04314,2025-05-02,Referral,Desktop,USA,Contact,2,1123,No,Home,No
14314,S04315,2025-12-01,Referral,Tablet,India,Contact,8,872,No,Products,Yes
14315,S04316,2025-03-17,Organic,Desktop,Australia,Pricing,2,1031,No,Pricing,No
14316,S04317,2025-06-03,Organic,Tablet,Canada,Checkout,1,1355,Yes,Pricing,No
14317,S04318,2025-04-26,Direct,Desktop,UK,Contact,4,101,No,Checkout,No
14318,S04319,2025-11-11,Referral,Desktop,UK,Home,7,535,Yes,Blog,Yes
14319,S04320,2025-12-17,Direct,Tablet,Germany,Home,1,671,Yes,Blog,No
14320,S04321,2025-10-19,Organic,Tablet,Germany,Contact,13,522,No,Contact,Yes
14321,S04322,2025-06-02,Direct,Desktop,Germany,Home,1,479,Yes,Contact,No
14322,S04323,2025-12-16,Organic,Mobile,Australia,Home,10,932,No,Pricing,Yes
14323,S04324,2025-04-07,Referral,Tablet,USA,Pricing,10,214,No,Blog,No
14324,S04325,2025-05-22,Direct,Mobile,UK,Products,1,956,Yes,Home,No
14325,S04326,2025-11-23,Referral,Tablet,USA,Checkout,10,519,No,Products,Yes
14326,S04327,2025-01-02,Direct,Mobile,India,Blog,7,1639,Yes,Pricing,Yes
14327,S04328,2025-08-22,Social,Desktop,Australia,Home,12,1054,Yes,Checkout,Yes
14328,S04329,2025-04-29,Direct,Desktop,Australia,Products,14,1245,No,Products,Yes
14329,S04330,2025-11-15,Organic,Mobile,Canada,Services,11,1728,No,Products,Yes
14330,S04331,2025-06-17,Organic,Desktop,UK,Services,15,1655,No,Blog,Yes
14331,S04332,2025-12-20,Social,Mobile,India,Products,10,455,Yes,Services,Yes
14332,S04333,2025-02-15,Direct,Tablet,USA,Products,1,1664,Yes,Home,No
14333,S04334,2025-07-08,Email,Tablet,Australia,Contact,10,686,No,Pricing,Yes
14334,S04335,2025-04-23,Social,Tablet,Canada,Home,10,34,No,Blog,No
14335,S04336,2025-09-06,Organic,Mobile,India,Services,2,1765,No,Pricing,No
14336,S04337,2025-10-21,Social,Mobile,USA,Services,8,126,No,Home,No
14337,S04338,2025-07-20,Social,Tablet,USA,Checkout,6,200,No,Products,No
14338,S04339,2025-07-17,Email,Desktop,India,Checkout,4,927,No,Checkout,No
14339,S04340,2025-08-23,Referral,Tablet,Canada,Checkout,14,836,Yes,Home,Yes
14340,S04341,2025-04-25,Social,Desktop,Germany,Checkout,7,583,No,Contact,Yes
14341,S04342,2025-04-30,Organic,Tablet,Canada,Checkout,11,1378,Yes,Home,Yes
14342,S04343,2025-04-01,Social,Tablet,Canada,Contact,4,472,No,Services,No
14343,S04344,2025-09-13,Social,Desktop,India,Checkout,15,1556,Yes,Services,Yes
14344,S04345,2025-10-01,Organic,Tablet,UK,Contact,9,585,No,Contact,Yes
14345,S04346,2025-03-01,Email,Mobile,UK,Blog,13,454,Yes,Checkout,Yes
14346,S04347,2025-05-29,Direct,Desktop,India,Blog,6,1740,No,Checkout,Yes
14347,S04348,2025-06-03,Referral,Desktop,India,Home,10,1480,Yes,Home,Yes
14348,S04349,2025-08-31,Referral,Desktop,Canada,Services,8,1189,No,Contact,Yes
14349,S04350,2025-08-03,Social,Desktop,USA,Pricing,12,729,No,Products,Yes
14350,S04351,2025-12-16,Email,Mobile,UK,Pricing,3,803,No,Services,No
14351,S04352,2025-04-15,Email,Mobile,Australia,Pricing,11,60,No,Contact,No
14352,S04353,2025-06-28,Referral,Mobile,Canada,Blog,7,1092,Yes,Checkout,Yes
14353,S04354,2025-07-28,Organic,Mobile,Australia,Products,11,1480,No,Checkout,Yes
14354,S04355,2025-01-18,Email,Desktop,Canada,Blog,9,985,No,Pricing,Yes
14355,S04356,2025-01-21,Direct,Tablet,Australia,Checkout,6,969,No,Products,Yes
14356,S04357,2025-09-12,Referral,Tablet,USA,Contact,7,466,No,Home,Yes
14357,S04358,2025-02-13,Organic,Desktop,USA,Services,11,1618,Yes,Products,Yes
14358,S04359,2025-08-03,Direct,Mobile,Germany,Checkout,9,1232,Yes,Blog,Yes
14359,S04360,2025-03-27,Social,Mobile,USA,Products,9,1347,Yes,Contact,Yes
14360,S04361,2025-01-27,Direct,Mobile,Australia,Pricing,13,505,Yes,Services,Yes
14361,S04362,2025-01-12,Referral,Tablet,India,Checkout,5,786,No,Pricing,No
14362,S04363,2025-04-27,Organic,Desktop,Australia,Services,5,1459,Yes,Products,No
14363,S04364,2025-10-03,Referral,Desktop,USA,Pricing,6,906,No,Home,Yes
14364,S04365,2025-06-25,Direct,Desktop,Germany,Checkout,3,1045,Yes,Home,No
14365,S04366,2025-05-16,Social,Tablet,Australia,Services,13,793,No,Pricing,Yes
14366,S04367,2025-06-24,Direct,Mobile,India,Pricing,8,1607,Yes,Services,Yes
14367,S04368,2025-06-29,Social,Mobile,Australia,Checkout,3,751,Yes,Services,No
14368,S04369,2025-07-30,Social,Mobile,UK,Services,4,919,Yes,Blog,No
14369,S04370,2025-08-06,Email,Tablet,Germany,Blog,9,1770,No,Home,Yes
14370,S04371,2025-01-22,Direct,Tablet,Australia,Products,11,379,Yes,Home,Yes
14371,S04372,2025-09-04,Organic,Mobile,Australia,Contact,4,163,No,Pricing,No
14372,S04373,2025-04-17,Email,Tablet,Germany,Products,7,859,No,Pricing,Yes
14373,S04374,2025-09-05,Direct,Tablet,Canada,Products,9,1600,Yes,Services,Yes
14374,S04375,2025-06-08,Email,Desktop,Canada,Products,13,332,Yes,Blog,Yes
14375,S04376,2025-10-23,Referral,Desktop,UK,Home,15,1375,No,Home,Yes
14376,S04377,2025-04-04,Email,Tablet,Australia,Home,4,408,No,Home,No
14377,S04378,2025-02-10,Organic,Mobile,Australia,Blog,1,673,Yes,Services,No
14378,S04379,2025-02-10,Direct,Mobile,USA,Contact,6,1412,Yes,Contact,Yes
14379,S04380,2025-01-02,Organic,Tablet,Canada,Services,12,1353,No,Services,Yes
14380,S04381,2025-07-23,Social,Tablet,Canada,Pricing,5,146,Yes,Contact,No
14381,S04382,2025-02-04,Organic,Desktop,Canada,Blog,14,1435,Yes,Checkout,Yes
14382,S04383,2025-11-29,Organic,Mobile,UK,Products,8,664,No,Contact,Yes
14383,S04384,2025-08-18,Social,Desktop,USA,Checkout,11,1179,Yes,Products,Yes
14384,S04385,2025-07-23,Organic,Desktop,Australia,Checkout,14,1487,No,Services,Yes
14385,S04386,2025-04-07,Direct,Mobile,Australia,Services,12,1121,No,Products,Yes
14386,S04387,2025-12-19,Email,Mobile,Canada,Pricing,15,497,Yes,Blog,Yes
14387,S04388,2025-02-15,Social,Desktop,Canada,Pricing,1,1639,Yes,Products,No
14388,S04389,2025-07-25,Referral,Mobile,UK,Contact,4,285,No,Pricing,No
14389,S04390,2025-11-14,Referral,Mobile,India,Services,12,214,Yes,Contact,No
14390,S04391,2025-08-10,Referral,Tablet,Canada,Contact,2,1168,Yes,Home,No
14391,S04392,2025-06-29,Organic,Tablet,USA,Home,10,274,Yes,Checkout,No
14392,S04393,2025-10-09,Social,Mobile,USA,Products,9,326,Yes,Pricing,Yes
14393,S04394,2025-01-02,Social,Tablet,Germany,Checkout,8,1733,Yes,Checkout,Yes
14394,S04395,2025-06-24,Email,Mobile,Australia,Home,8,1209,No,Pricing,Yes
14395,S04396,2025-06-15,Organic,Mobile,Canada,Checkout,11,771,Yes,Checkout,Yes
14396,S04397,2025-08-16,Organic,Desktop,Australia,Products,10,1332,Yes,Checkout,Yes
14397,S04398,2025-08-24,Social,Tablet,India,Checkout,8,694,No,Products,Yes
14398,S04399,2025-08-28,Direct,Tablet,Canada,Products,5,1159,No,Products,No
14399,S04400,2025-02-10,Email,Tablet,USA,Contact,6,1241,Yes,Products,Yes
14400,S04401,2025-10-22,Referral,Tablet,Canada,Products,5,1347,No,Contact,No
14401,S04402,2025-09-03,Direct,Desktop,UK,Products,13,954,No,Products,Yes
14402,S04403,2025-06-05,Email,Desktop,Australia,Blog,11,711,Yes,Pricing,Yes
14403,S04404,2025-07-05,Referral,Mobile,UK,Blog,14,780,No,Products,Yes
14404,S04405,2025-12-13,Organic,Mobile,Australia,Pricing,15,1071,Yes,Checkout,Yes
14405,S04406,2025-05-19,Email,Tablet,India,Contact,13,473,No,Products,Yes
14406,S04407,2025-10-25,Referral,Mobile,Germany,Home,5,974,Yes,Pricing,No
14407,S04408,2025-11-04,Organic,Desktop,Germany,Services,5,29,No,Products,No
14408,S04409,2025-03-07,Social,Mobile,Canada,Blog,8,860,Yes,Products,Yes
14409,S04410,2025-11-01,Direct,Mobile,USA,Blog,6,545,Yes,Home,Yes
14410,S04411,2025-02-13,Social,Tablet,India,Home,10,1567,No,Products,Yes
14411,S04412,2025-02-25,Organic,Desktop,USA,Checkout,8,505,Yes,Blog,Yes
14412,S04413,2025-05-13,Referral,Desktop,Canada,Pricing,5,144,Yes,Home,No
14413,S04414,2025-09-25,Social,Mobile,Australia,Checkout,11,144,Yes,Products,No
14414,S04415,2025-09-28,Social,Desktop,UK,Products,6,1260,Yes,Pricing,Yes
14415,S04416,2025-05-05,Social,Tablet,Canada,Contact,9,1315,No,Contact,Yes
14416,S04417,2025-09-02,Organic,Desktop,USA,Checkout,8,1622,Yes,Checkout,Yes
14417,S04418,2025-08-09,Direct,Tablet,UK,Blog,3,350,Yes,Blog,No
14418,S04419,2025-01-22,Direct,Mobile,Australia,Pricing,6,31,Yes,Pricing,No
14419,S04420,2025-11-22,Organic,Desktop,UK,Checkout,1,1450,Yes,Blog,No
14420,S04421,2025-11-27,Social,Desktop,USA,Blog,7,148,No,Products,No
14421,S04422,2025-12-28,Social,Desktop,UK,Contact,14,1520,Yes,Contact,Yes
14422,S04423,2025-04-01,Direct,Mobile,Canada,Pricing,15,591,No,Pricing,Yes
14423,S04424,2025-12-28,Organic,Tablet,Canada,Blog,3,1492,No,Checkout,No
14424,S04425,2025-10-20,Direct,Tablet,USA,Services,14,558,Yes,Contact,Yes
14425,S04426,2025-10-28,Organic,Desktop,UK,Checkout,10,829,Yes,Contact,Yes
14426,S04427,2025-10-30,Direct,Tablet,UK,Products,13,1385,No,Pricing,Yes
14427,S04428,2025-06-21,Referral,Mobile,USA,Checkout,12,465,Yes,Products,Yes
14428,S04429,2025-09-04,Direct,Desktop,UK,Products,4,50,Yes,Home,No
14429,S04430,2025-08-05,Social,Mobile,USA,Products,3,481,No,Checkout,No
14430,S04431,2025-01-12,Email,Tablet,UK,Products,8,529,No,Products,Yes
14431,S04432,2025-04-28,Social,Mobile,UK,Home,1,505,Yes,Blog,No
14432,S04433,2025-05-08,Direct,Desktop,India,Checkout,1,267,Yes,Home,No
14433,S04434,2025-02-15,Social,Desktop,UK,Pricing,8,1461,No,Home,Yes
14434,S04435,2025-05-17,Organic,Desktop,USA,Products,13,1213,No,Services,Yes
14435,S04436,2025-02-06,Organic,Tablet,Australia,Products,7,635,No,Checkout,Yes
14436,S04437,2025-02-14,Direct,Desktop,USA,Pricing,6,1762,Yes,Blog,Yes
14437,S04438,2025-02-08,Email,Mobile,USA,Checkout,13,1068,No,Home,Yes
14438,S04439,2025-04-25,Social,Tablet,UK,Checkout,6,1475,Yes,Pricing,Yes
14439,S04440,2025-08-29,Organic,Desktop,Germany,Blog,12,1800,No,Services,Yes
14440,S04441,2025-07-20,Referral,Mobile,USA,Pricing,8,258,Yes,Services,No
14441,S04442,2025-01-09,Referral,Mobile,Germany,Blog,7,513,Yes,Checkout,Yes
14442,S04443,2025-12-10,Email,Tablet,UK,Contact,14,162,No,Products,No
14443,S04444,2025-01-05,Organic,Desktop,Canada,Home,6,279,No,Home,No
14444,S04445,2025-01-29,Social,Tablet,Australia,Contact,5,325,No,Pricing,No
14445,S04446,2025-12-08,Referral,Tablet,Canada,Blog,13,744,Yes,Services,Yes
14446,S04447,2025-04-21,Referral,Mobile,Australia,Home,4,1414,Yes,Home,No
14447,S04448,2025-05-26,Referral,Tablet,India,Checkout,1,171,Yes,Home,No
14448,S04449,2025-11-04,Direct,Desktop,Australia,Pricing,12,453,Yes,Pricing,Yes
14449,S04450,2025-01-20,Social,Desktop,Germany,Home,10,434,No,Products,Yes
14450,S04451,2025-02-28,Referral,Tablet,Canada,Contact,9,1081,No,Home,Yes
14451,S04452,2025-12-17,Social,Desktop,Australia,Home,9,1683,No,Contact,Yes
14452,S04453,2025-10-30,Referral,Desktop,Canada,Checkout,1,1363,Yes,Pricing,No
14453,S04454,2025-03-24,Referral,Desktop,USA,Pricing,9,1563,Yes,Home,Yes
14454,S04455,2026-01-01,Referral,Mobile,India,Contact,8,329,Yes,Contact,Yes
14455,S04456,2025-05-29,Referral,Mobile,Germany,Products,11,1781,No,Products,Yes
14456,S04457,2025-05-25,Organic,Desktop,Australia,Products,6,870,Yes,Pricing,Yes
14457,S04458,2025-07-24,Email,Desktop,Australia,Checkout,4,111,No,Home,No
14458,S04459,2025-06-27,Social,Tablet,Australia,Products,11,532,No,Blog,Yes
14459,S04460,2025-05-14,Referral,Desktop,UK,Pricing,15,172,Yes,Blog,No
14460,S04461,2025-09-21,Referral,Desktop,UK,Home,7,1088,No,Checkout,Yes
14461,S04462,2025-02-13,Referral,Desktop,UK,Blog,8,216,Yes,Services,No
14462,S04463,2025-07-07,Referral,Mobile,UK,Products,11,1254,Yes,Pricing,Yes
14463,S04464,2025-12-02,Referral,Mobile,Australia,Products,1,1291,Yes,Home,No
14464,S04465,2025-03-10,Social,Tablet,UK,Blog,12,76,No,Checkout,No
14465,S04466,2025-05-03,Referral,Tablet,Canada,Blog,13,448,Yes,Home,Yes
14466,S04467,2025-02-20,Referral,Desktop,Germany,Pricing,11,419,No,Home,Yes
14467,S04468,2025-03-24,Referral,Mobile,UK,Services,10,1613,No,Contact,Yes
14468,S04469,2025-02-22,Direct,Desktop,Germany,Home,3,35,Yes,Services,No
14469,S04470,2025-06-22,Social,Mobile,Germany,Home,14,604,No,Services,Yes
14470,S04471,2025-09-17,Organic,Tablet,Australia,Pricing,10,74,Yes,Pricing,No
14471,S04472,2025-07-25,Referral,Mobile,Australia,Pricing,14,1025,No,Products,Yes
14472,S04473,2025-02-19,Referral,Mobile,India,Products,5,783,No,Products,No
14473,S04474,2025-12-10,Organic,Mobile,India,Pricing,9,460,Yes,Services,Yes
14474,S04475,2025-03-22,Email,Desktop,Australia,Products,4,650,Yes,Blog,No
14475,S04476,2025-05-23,Organic,Desktop,Australia,Pricing,12,1472,No,Services,Yes
14476,S04477,2025-07-18,Direct,Tablet,Australia,Blog,5,856,Yes,Services,No
14477,S04478,2025-11-07,Referral,Mobile,USA,Services,2,1078,Yes,Blog,No
14478,S04479,2025-11-20,Referral,Mobile,India,Products,13,680,Yes,Products,Yes
14479,S04480,2025-04-25,Social,Mobile,UK,Blog,1,275,Yes,Contact,No
14480,S04481,2025-02-22,Direct,Desktop,India,Contact,8,934,No,Pricing,Yes
14481,S04482,2025-01-23,Social,Mobile,Australia,Checkout,10,1518,Yes,Checkout,Yes
14482,S04483,2025-01-07,Social,Mobile,Canada,Blog,14,1048,No,Home,Yes
14483,S04484,2025-02-28,Direct,Mobile,Australia,Products,12,1120,No,Pricing,Yes
14484,S04485,2025-05-22,Referral,Tablet,Australia,Home,9,611,No,Checkout,Yes
14485,S04486,2025-02-12,Social,Mobile,Canada,Blog,4,862,No,Checkout,No
14486,S04487,2025-05-25,Social,Desktop,USA,Home,9,1669,Yes,Products,Yes
14487,S04488,2025-12-22,Email,Mobile,UK,Pricing,13,541,No,Products,Yes
14488,S04489,2025-05-06,Referral,Mobile,Canada,Home,12,154,No,Services,No
14489,S04490,2025-02-07,Organic,Tablet,India,Contact,1,473,Yes,Products,No
14490,S04491,2025-07-14,Email,Mobile,UK,Checkout,7,1400,Yes,Pricing,Yes
14491,S04492,2025-12-09,Email,Desktop,India,Blog,13,519,Yes,Home,Yes
14492,S04493,2025-02-17,Email,Tablet,Germany,Home,5,940,Yes,Checkout,No
14493,S04494,2025-11-12,Direct,Tablet,UK,Checkout,10,1657,No,Contact,Yes
14494,S04495,2025-03-15,Social,Tablet,Canada,Blog,11,1237,Yes,Services,Yes
14495,S04496,2025-04-23,Social,Mobile,UK,Home,2,102,Yes,Checkout,No
14496,S04497,2025-02-23,Organic,Tablet,Germany,Home,2,1066,No,Home,No
14497,S04498,2025-12-24,Direct,Mobile,UK,Contact,6,185,Yes,Blog,No
14498,S04499,2025-12-09,Organic,Desktop,UK,Blog,14,1212,Yes,Pricing,Yes
14499,S04500,2025-01-01,Email,Tablet,UK,Checkout,6,858,Yes,Checkout,Yes
14500,S04501,2025-08-21,Organic,Desktop,Germany,Checkout,15,801,No,Pricing,Yes
14501,S04502,2025-01-12,Direct,Mobile,UK,Checkout,4,151,No,Checkout,No
14502,S04503,2025-05-20,Social,Desktop,USA,Checkout,15,808,Yes,Blog,Yes
14503,S04504,2025-08-30,Email,Desktop,India,Blog,6,1364,No,Home,Yes
14504,S04505,2025-08-19,Social,Desktop,Australia,Contact,4,449,No,Home,No
14505,S04506,2025-05-07,Email,Mobile,Germany,Products,10,480,No,Contact,Yes
14506,S04507,2025-02-15,Direct,Tablet,Canada,Services,10,601,Yes,Home,Yes
14507,S04508,2025-01-09,Direct,Mobile,Canada,Checkout,14,799,No,Services,Yes
14508,S04509,2025-12-26,Email,Mobile,UK,Blog,4,143,No,Products,No
14509,S04510,2025-01-19,Organic,Mobile,Australia,Pricing,2,1413,No,Contact,No
14510,S04511,2025-07-28,Organic,Mobile,UK,Products,6,614,No,Home,Yes
14511,S04512,2025-01-11,Organic,Desktop,Canada,Services,7,601,No,Blog,Yes
14512,S04513,2025-10-15,Referral,Tablet,Germany,Pricing,10,625,No,Pricing,Yes
14513,S04514,2025-02-05,Referral,Mobile,Germany,Products,5,1068,No,Checkout,No
14514,S04515,2025-01-28,Referral,Desktop,India,Checkout,2,61,Yes,Blog,No
14515,S04516,2025-04-24,Referral,Desktop,Australia,Services,8,1577,Yes,Checkout,Yes
14516,S04517,2025-01-19,Referral,Tablet,India,Home,4,1680,Yes,Blog,No
14517,S04518,2025-12-27,Referral,Mobile,India,Services,2,1185,Yes,Products,No
14518,S04519,2025-05-18,Social,Desktop,India,Checkout,15,200,No,Services,No
14519,S04520,2025-08-05,Referral,Desktop,USA,Products,14,1222,Yes,Contact,Yes
14520,S04521,2025-06-05,Email,Tablet,Canada,Contact,11,1072,No,Services,Yes
14521,S04522,2025-10-18,Organic,Desktop,Germany,Home,3,478,Yes,Contact,No
14522,S04523,2025-05-05,Organic,Mobile,UK,Pricing,4,747,Yes,Blog,No
14523,S04524,2025-06-28,Direct,Tablet,Canada,Contact,11,837,Yes,Contact,Yes
14524,S04525,2025-11-28,Referral,Mobile,India,Blog,10,988,Yes,Pricing,Yes
14525,S04526,2025-08-07,Direct,Desktop,Australia,Blog,14,631,Yes,Products,Yes
14526,S04527,2025-10-14,Social,Tablet,Canada,Checkout,13,1538,No,Contact,Yes
14527,S04528,2025-11-15,Direct,Desktop,Germany,Checkout,4,1721,No,Pricing,No
14528,S04529,2025-02-17,Social,Tablet,India,Products,8,1369,No,Pricing,Yes
14529,S04530,2025-03-05,Referral,Tablet,Canada,Blog,4,1630,Yes,Blog,No
14530,S04531,2025-07-06,Email,Tablet,India,Blog,1,758,Yes,Checkout,No
14531,S04532,2025-06-13,Referral,Tablet,USA,Home,4,1699,Yes,Blog,No
14532,S04533,2025-01-13,Referral,Tablet,Australia,Pricing,3,704,Yes,Services,No
14533,S04534,2025-07-21,Social,Desktop,USA,Checkout,13,548,No,Home,Yes
14534,S04535,2025-12-06,Social,Desktop,Canada,Home,2,616,Yes,Pricing,No
14535,S04536,2025-05-09,Direct,Desktop,Germany,Checkout,12,496,Yes,Contact,Yes
14536,S04537,2025-07-23,Email,Mobile,UK,Services,9,819,Yes,Pricing,Yes
14537,S04538,2025-11-29,Organic,Desktop,India,Pricing,14,1755,Yes,Blog,Yes
14538,S04539,2025-01-25,Organic,Mobile,Germany,Checkout,1,24,Yes,Contact,No
14539,S04540,2025-06-17,Referral,Mobile,Canada,Home,1,180,Yes,Checkout,No
14540,S04541,2025-04-09,Email,Desktop,UK,Checkout,10,951,Yes,Products,Yes
14541,S04542,2025-04-29,Organic,Mobile,Germany,Contact,2,1761,Yes,Contact,No
14542,S04543,2025-09-29,Social,Tablet,Canada,Checkout,13,405,Yes,Checkout,Yes
14543,S04544,2025-12-29,Email,Desktop,Canada,Products,11,1416,Yes,Contact,Yes
14544,S04545,2025-02-07,Organic,Desktop,Germany,Services,15,456,Yes,Blog,Yes
14545,S04546,2025-11-18,Direct,Tablet,Canada,Checkout,11,964,No,Services,Yes
14546,S04547,2025-02-05,Email,Mobile,USA,Home,12,868,Yes,Products,Yes
14547,S04548,2025-04-20,Organic,Tablet,Germany,Blog,1,851,Yes,Checkout,No
14548,S04549,2025-09-04,Referral,Mobile,Germany,Contact,5,258,Yes,Checkout,No
14549,S04550,2025-04-08,Referral,Desktop,India,Contact,1,328,Yes,Contact,No
14550,S04551,2025-05-03,Referral,Tablet,USA,Services,7,1254,Yes,Blog,Yes
14551,S04552,2025-08-11,Social,Mobile,USA,Products,14,957,Yes,Checkout,Yes
14552,S04553,2025-02-04,Email,Tablet,USA,Contact,10,1374,Yes,Services,Yes
14553,S04554,2025-10-01,Direct,Tablet,Canada,Checkout,3,1624,No,Home,No
14554,S04555,2025-11-05,Direct,Desktop,Australia,Services,3,789,No,Checkout,No
14555,S04556,2025-04-06,Social,Mobile,Australia,Blog,14,348,No,Services,Yes
14556,S04557,2025-09-24,Social,Mobile,Germany,Contact,5,1410,No,Checkout,No
14557,S04558,2025-10-05,Referral,Tablet,India,Checkout,12,1504,Yes,Home,Yes
14558,S04559,2025-04-24,Direct,Mobile,Canada,Services,5,1613,Yes,Pricing,No
14559,S04560,2025-01-13,Social,Tablet,Canada,Blog,12,1074,Yes,Checkout,Yes
14560,S04561,2025-12-26,Social,Tablet,Germany,Contact,6,659,Yes,Checkout,Yes
14561,S04562,2025-12-24,Direct,Desktop,Australia,Blog,11,805,Yes,Products,Yes
14562,S04563,2025-10-23,Organic,Tablet,USA,Home,15,739,No,Blog,Yes
14563,S04564,2025-03-28,Organic,Desktop,USA,Contact,4,968,No,Blog,No
14564,S04565,2025-04-21,Direct,Mobile,UK,Pricing,12,56,No,Home,No
14565,S04566,2025-01-04,Direct,Tablet,UK,Services,9,1640,No,Blog,Yes
14566,S04567,2025-08-22,Email,Mobile,Australia,Checkout,13,475,No,Blog,Yes
14567,S04568,2025-06-11,Social,Mobile,Australia,Contact,14,1195,Yes,Services,Yes
14568,S04569,2025-05-18,Organic,Mobile,India,Blog,12,934,Yes,Blog,Yes
14569,S04570,2025-01-07,Direct,Tablet,Australia,Blog,15,943,Yes,Services,Yes
14570,S04571,2025-08-26,Referral,Mobile,India,Products,7,1347,No,Pricing,Yes
14571,S04572,2025-03-24,Direct,Mobile,India,Checkout,5,1505,Yes,Pricing,No
14572,S04573,2025-07-23,Direct,Mobile,Germany,Pricing,1,750,Yes,Contact,No
14573,S04574,2025-03-27,Social,Tablet,Australia,Products,3,1193,No,Products,No
